#BLTrackFile2 
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-0.9703775926207522 -1.6657568796373636 25 0 0 87.2698 0.348159 13 52 1 0 1 0 0 0 0 0 0 0.0947814 25.0803 0 0 0 0.420661 -0.392196 0 0.221687 39.5117
0.6910612464445904 -0.8902581353933865 25 0 0 99.2081 0.192 13 53 1 0 1 0 0 0 0 0 0 0.0888129 25.0303 0 0 0 4.11279 -1.70147 0 0.0701039 39.3583
1.0395078748483602 -1.1049627984045793 25 0 0 86.075 -0.243203 13 54 1 0 1 0 0 0 0 0 0 0.0961353 25.0682 0 0 0 -1.11864 -1.2436 0 -0.370674 39.0924
-1.7326715434174225 1.1327136079256672 25 0 0 99.2708 -0.986932 13 55 1 0 1 0 0 0 0 0 0 0.0880456 25.1957 0 0 0 4.05823 1.4935 0 -1.10865 40.9422
-0.8319076780216297 -0.10203645569842973 25 0 0 94.6443 -0.13074 13 56 1 0 1 0 0 0 0 0 0 0.089787 25.1082 0 0 0 1.02462 2.16075 0 -0.253543 41.5072
1.652221803369676 -2.008035163780222 25 0 0 99.5405 -1.04208 13 57 1 0 1 0 0 0 0 0 0 0.0885163 25.0663 0 0 0 2.80242 -3.08896 0 -1.16384 39.6847
-0.5833496366290883 -1.1295222178378315 25 0 0 87.1061 -1.09899 13 58 1 0 1 0 0 0 0 0 0 0.0948819 25.0208 0 0 0 -0.0603112 -0.891187 0 -1.22541 39.453
-0.9818331142118791 -3.7266976228866184 25 0 0 84.0029 0.08935 13 59 1 0 1 0 0 0 0 0 0 0.0972543 25.2745 0 0 0 0.459907 -6.67922 0 -0.0394336 39.179
-1.4471376243077478 -0.9601237685665719 25 0 0 89.2473 0.418271 13 60 1 0 1 0 0 0 0 0 0 0.0936643 25.1654 0 0 0 0.796152 1.14869 0 0.292464 39.5653
0.8294044736004276 -2.7008006167278578 25 0 0 87.2519 -0.129218 13 61 1 0 1 0 0 0 0 0 0 0.0953259 25.1185 0 0 0 -0.906162 -1.26736 0 -0.25618 39.272
-1.200175233439781 5.746454741356077 25 0 0 96.9855 -0.40114 13 62 1 0 1 0 0 0 0 0 0 0.0893683 25.1227 0 0 0 3.1217 4.69373 0 -0.523656 40.3747
0.7152676263241213 0.8784174862705423 25 0 0 93.4485 0.284684 13 63 1 0 1 0 0 0 0 0 0 0.0915418 25.0789 0 0 0 1.27203 2.7 0 0.160663 39.667
-0.5136005469973514 1.4743176978664185 25 0 0 84.7074 -1.43436 13 64 1 0 1 0 0 0 0 0 0 0.0959901 25.042 0 0 0 -1.50775 0.483081 0 -1.56169 40.4093
-1.3377558070977362 -1.1478082405095602 25 0 0 87.0906 0.92667 13 65 1 0 1 0 0 0 0 0 0 0.0952578 25.3406 0 0 0 1.17365 -4.4304 0 0.799267 39.7148
